STATE/UT,DISTRICT,Change in Crime Pct 2001-2002,Change in Crime Pct 2002-2003,Change in Crime Pct 2003-2004,Change in Crime Pct 2004-2005,Change in Crime Pct 2005-2006,Change in Crime Pct 2006-2007,Change in Crime Pct 2007-2008,Change in Crime Pct 2008-2009,Change in Crime Pct 2009-2010,Change in Crime Pct 2010-2011,Change in Crime Pct 2011-2012,Change in Crime Pct 2012-2013,Change in Crime Pct 2013-2014,Rolling Mean 2yr,Rolling Mean 3yr,Predicted Change in Crime Pct 2014-2015
andhra pradesh,visakha rural,-14.107883817427386,-7.246376811594203,9.895833333333332,9.47867298578199,13.41991341991342,6.106870229007633,14.388489208633093,-2.8301886792452833,38.51132686084142,23.130841121495326,-48.76660341555977,81.85185185185185,-16.700610997963338,32.575620426944255,5.461545812776246,-16.712927493260295
andhra pradesh,visakhapatnam,-57.938718662952645,-27.483443708609272,54.794520547945204,58.4070796460177,4.283054003724395,28.749999999999996,-10.540915395284326,9.767441860465116,-16.38418079096045,-1.3513513513513513,-9.76027397260274,74.95256166982922,-15.726681127982648,29.61294027092329,16.488535523081282,-15.749229137567468
andhra pradesh,vizianagaram,37.82383419689119,-26.31578947368421,33.16326530612245,8.42911877394636,5.6537102473498235,46.82274247491639,-3.416856492027335,26.88679245283019,3.903345724907063,13.953488372093023,-1.2558869701726845,14.467408585055644,32.77777777777778,23.62259318141671,15.329766464220242,32.8798690608151
andhra pradesh,west godavari,12.583668005354752,52.19976218787158,-16.875,-17.19924812030075,-31.782065834279226,98.16971713810317,22.418136020151135,4.663923182441701,7.339449541284404,-3.785103785103785,-5.0761421319796955,11.43048128342246,-17.21655668866227,-2.893037702619905,-3.6207391790731687,-17.217990815494606
arunachal pradesh,changlang,16.666666666666664,85.71428571428571,23.076923076923077,-43.75,11.11111111111111,80.0,-38.88888888888889,90.9090909090909,-9.523809523809524,-21.052631578947366,53.333333333333336,-43.47826086956522,-7.6923076923076925,-25.585284280936463,0.7209215904868058,-7.5903591386472655
arunachal pradesh,dibang valley,58.333333333333336,-52.63157894736842,-66.66666666666666,200.0,-44.44444444444444,120.0,63.63636363636363,-44.44444444444444,-20.0,-25.0,50.0,-66.66666666666666,-66.66666666666666,-66.66666666666666,-27.777777777777775,-63.48535373427471
arunachal pradesh,kameng east,-16.666666666666664,30.0,-53.84615384615385,100.0,-75.0,266.66666666666663,-18.181818181818183,-22.22222222222222,-14.285714285714285,33.33333333333333,12.5,122.22222222222223,-60.0,31.111111111111114,24.907407407407415,-59.034410947547705
arunachal pradesh,kameng west,-50.0,0.0,400.0,-40.0,133.33333333333331,-57.14285714285714,100.0,16.666666666666664,14.285714285714285,-37.5,-20.0,-50.0,550.0,250.0,160.0,394.86016998879205
arunachal pradesh,lohit,-12.5,50.0,-14.285714285714285,-16.666666666666664,0.0,40.0,-76.19047619047619,200.0,26.666666666666668,-42.10526315789473,90.9090909090909,109.52380952380953,4.545454545454546,57.03463203463204,68.32611832611832,4.525051796791773
arunachal pradesh,siang east,61.904761904761905,-32.35294117647059,43.47826086956522,3.0303030303030303,-32.35294117647059,4.3478260869565215,-29.166666666666668,11.76470588235294,10.526315789473683,0.0,-47.61904761904761,72.72727272727273,100.0,86.36363636363637,41.70274170274171,107.43044451936318
arunachal pradesh,siang upper,-70.0,-33.33333333333333,50.0,266.66666666666663,0.0,-36.36363636363637,-71.42857142857143,50.0,33.33333333333333,75.0,0.0,-14.285714285714285,-66.66666666666666,-40.47619047619048,-26.984126984126977,-63.034705061119155
arunachal pradesh,siang west,-30.23255813953488,-46.666666666666664,25.0,-40.0,108.33333333333333,-32.0,88.23529411764706,-40.625,78.94736842105263,-50.0,11.76470588235294,42.10526315789473,7.4074074074074066,24.75633528265107,20.42579214921836,7.43034549467956
arunachal pradesh,subansiri lower,-27.27272727272727,-62.5,-66.66666666666666,600.0,28.57142857142857,-11.11111111111111,62.5,-15.384615384615385,-45.45454545454545,-16.666666666666664,80.0,-11.11111111111111,50.0,19.444444444444443,39.629629629629626,50.13000461026205
arunachal pradesh,subansiri upper,-46.15384615384615,-57.14285714285714,166.66666666666669,0.0,87.5,-6.666666666666667,-28.57142857142857,-20.0,137.5,-31.57894736842105,46.15384615384615,5.263157894736842,30.0,17.63157894736842,27.13900134952766,30.037018883365352
arunachal pradesh,tirap,-25.0,300.0,-66.66666666666666,25.0,60.0,-62.5,133.33333333333331,14.285714285714285,-62.5,133.33333333333331,28.57142857142857,-22.22222222222222,14.285714285714285,-3.9682539682539684,6.878306878306873,14.271985340897572
assam,barpeta,-6.800000000000001,7.296137339055794,-0.4,4.417670682730924,2.307692307692308,39.097744360902254,35.67567567567568,16.733067729083665,-8.19112627986348,14.12639405204461,68.07817589576547,81.2984496124031,17.31694281133084,49.30769621186697,55.564522773166466,17.283821340767112
assam,bongaigaon,8.88888888888889,46.93877551020408,-13.194444444444445,20.0,-46.666666666666664,175.0,-4.545454545454546,11.428571428571429,70.08547008547008,-32.41206030150754,11.152416356877323,-7.6923076923076925,-9.420289855072465,-8.556298773690079,-1.9867270635009397,-9.34072573654658
assam,cachar,26.303317535545023,-3.377110694183865,-0.5825242718446602,27.5390625,0.6125574272588056,-14.61187214611872,-24.06417112299465,72.06572769953051,3.0013642564802185,-0.6622516556291391,11.733333333333333,4.295942720763723,9.153318077803203,6.724630399283463,8.394198043966751,9.15358683106624
assam,darrang,-7.1065989847715745,44.26229508196721,-26.89393939393939,-1.0362694300518136,58.1151832460733,-1.6556291390728477,34.34343434343434,39.849624060150376,48.2078853046595,-31.80169286577993,59.21985815602837,-4.565701559020044,45.85764294049008,20.64597069073502,33.50393317916613,45.76987746296817
assam,dhemaji,75.0,-27.92207792207792,80.18018018018019,-13.0,21.26436781609195,22.748815165876778,32.818532818532816,-19.186046511627907,14.388489208633093,-9.433962264150944,-18.055555555555554,16.52542372881356,1.4545454545454546,8.989984591679509,-0.025195457398846138,1.4335690403279162
assam,dhubri,30.115830115830118,7.71513353115727,23.140495867768596,-3.5794183445190155,31.09048723897912,40.0,-8.091024020227561,16.643741403026134,64.74056603773585,-3.3643521832498213,5.555555555555555,46.807017543859644,-5.019120458891013,20.893948542484317,15.78115088017473,-4.9910681856607075
assam,dibrugarh,28.888888888888886,-23.563218390804597,82.70676691729322,-15.22633744855967,-0.48543689320388345,-43.41463414634146,132.75862068965517,-29.259259259259256,53.92670157068062,-23.46938775510204,157.33333333333331,-2.763385146804836,-1.7761989342806392,-2.2697920405427374,50.93124975074929,-1.7884313320653158
assam,goalpara,22.22222222222222,28.57142857142857,-22.22222222222222,11.688311688311687,12.4031007751938,-15.862068965517242,15.983606557377051,53.71024734982333,17.93103448275862,-34.30799220272904,64.98516320474778,7.553956834532374,20.903010033444815,14.228483433988595,31.14737669090832,20.852090663919842
assam,golaghat,46.21848739495798,21.26436781609195,14.691943127962084,0.0,4.958677685950414,6.692913385826772,-17.343173431734318,27.67857142857143,9.79020979020979,46.81528662420382,11.279826464208242,22.612085769980506,-18.75993640699523,1.9260746814926382,5.043991942397839,-18.721665793669757
assam,guwahati city,18.081180811808117,29.062500000000004,1.4527845036319613,-31.26491646778043,65.625,-28.30188679245283,59.64912280701754,42.30769230769231,-4.633204633204633,-5.937921727395412,6.169296987087518,78.10810810810811,-11.684370257966616,33.211868925070746,24.19767827907633,-11.630457779859972
assam,hailakandi,13.91304347826087,-4.580152671755725,-41.6,24.65753424657534,42.857142857142854,3.076923076923077,22.388059701492537,15.853658536585366,44.21052631578947,2.5547445255474455,8.185053380782918,1.644736842105263,30.097087378640776,15.870912110373016,13.308959200509653,30.108029839720654
assam,jorhat,-9.146341463414634,-21.476510067114095,11.965811965811966,15.267175572519085,17.880794701986755,2.8089887640449436,20.21857923497268,11.818181818181818,32.113821138211385,-12.923076923076923,57.243816254416956,48.98876404494382,1.3574660633484164,25.17311505414612,35.86334878756973,1.3740399566096884
assam,kamrup,21.019108280254777,-54.21052631578947,204.5977011494253,-42.64150943396226,84.21052631578947,-6.785714285714286,12.260536398467432,6.143344709897611,27.009646302250808,5.3164556962025316,-1.9230769230769231,50.49019607843137,19.706840390879478,35.09851823465542,22.757986515411307,19.594095652352323
assam,karbi anglong,-24.324324324324326,67.85714285714286,-12.76595744680851,-2.4390243902439024,35.0,14.814814814814813,-16.129032258064516,21.153846153846153,30.158730158730158,9.75609756097561,24.444444444444443,-5.357142857142857,37.735849056603776,16.18935309973046,18.941050214635123,37.91394913881857
assam,karimganj,43.20987654320987,39.6551724137931,-12.345679012345679,2.112676056338028,17.93103448275862,8.771929824561402,-4.838709677419355,7.344632768361582,26.842105263157894,35.684647302904565,20.489296636085626,10.65989847715736,25.0,17.82994923857868,18.716398371080995,25.053023221930047
assam,kokrajhar,50.602409638554214,-4.0,20.833333333333336,-5.517241379310345,29.1970802919708,11.864406779661017,-20.707070707070706,12.101910828025478,1.1363636363636365,58.98876404494382,-25.08833922261484,33.9622641509434,-13.380281690140844,10.29099123040128,-1.5021189206040961,-13.30734920033218
assam,lakhimpur,58.09128630705395,-19.94750656167979,1.3114754098360655,10.679611650485436,-4.678362573099415,3.6809815950920246,-8.875739644970414,24.350649350649352,14.099216710182768,-20.36613272311213,-41.66666666666667,166.00985221674878,19.444444444444446,92.72714833059662,47.929209998175516,19.46720009922915
assam,morigaon,51.06382978723404,0.0,-18.30985915492958,109.48275862068965,5.349794238683128,16.40625,6.7114093959731544,0.0,6.289308176100629,-18.93491124260355,5.839416058394161,80.3448275862069,79.54110898661568,79.94296828641129,55.24178421040558,79.2822663287399
assam,nagaon,14.634146341463413,19.78723404255319,-9.769094138543517,29.527559055118108,-6.382978723404255,-7.954545454545454,58.90652557319223,32.18645948945616,5.121746431570109,11.900958466453675,18.05852962169879,13.482466747279323,7.40543420351625,10.443950475397786,12.98214352416479,7.410449026140436
assam,nalbari,2.197802197802198,25.806451612903224,29.059829059829063,-23.178807947019866,-13.793103448275861,-13.0,105.74712643678161,30.726256983240223,-14.102564102564102,74.12935323383084,-2.857142857142857,17.352941176470587,-54.13533834586466,-18.391198584697037,-13.213180008845645,-53.79556552226004
assam,sibsagar,57.55395683453237,-5.47945205479452,13.043478260869565,11.965811965811966,27.480916030534353,-32.93413173652694,38.392857142857146,-10.967741935483872,41.30434782608695,-9.743589743589745,81.5340909090909,-4.851330203442879,17.269736842105264,6.209203319331191,31.31749918258443,17.26643884961595
assam,sonitpur,39.130434782608695,-6.510416666666667,16.991643454038996,-20.476190476190474,-1.1976047904191618,-0.6060606060606061,57.012195121951216,7.3786407766990285,5.967450271247739,22.696245733788395,-31.710709318497916,32.9938900203666,10.260336906584993,21.627113463475794,3.8478392028178896,10.134200441773366
assam,tinsukia,-9.090909090909092,-5.454545454545454,74.03846153846155,-17.67955801104972,-12.080536912751679,78.62595419847328,-8.547008547008547,1.4018691588785046,39.63133640552996,13.861386138613863,12.173913043478262,18.6046511627907,-20.915032679738562,-1.1551907584739318,3.2878438421767995,-20.906011623203685
bihar,araria,27.647058823529413,-56.22119815668203,12.631578947368421,-3.7383177570093453,31.06796116504854,48.148148148148145,-0.5,-39.19597989949749,31.40495867768595,40.88050314465409,-11.160714285714286,-5.527638190954774,-32.4468085106383,-18.987223350796533,-16.37838699576912,-32.4639320898327
bihar,arwal,-31.25,59.09090909090909,-20.0,-53.57142857142857,192.30769230769232,-34.21052631578947,32.0,12.121212121212121,2.7027027027027026,42.10526315789473,18.51851851851852,34.375,-54.65116279069767,-10.138081395348834,-0.5858814240597189,-54.30337961313986
bihar,aurangabad,-33.33333333333333,27.586206896551722,59.45945945945946,-33.89830508474576,56.41025641025641,22.131147540983605,19.463087248322147,-3.932584269662921,11.695906432748536,52.879581151832454,-25.0,26.48401826484018,-10.108303249097473,8.187857507871353,-2.8747616614190963,-10.21487467912773
bihar,bagaha,-5.405405405405405,25.71428571428571,40.909090909090914,-33.87096774193548,56.09756097560976,40.625,24.444444444444443,0.8928571428571428,7.079646017699115,-17.355371900826448,26.0,30.952380952380953,3.6363636363636362,17.294372294372298,20.1962481962482,3.6104824632548413
bihar,banka,-7.246376811594203,4.6875,65.67164179104478,-17.117117117117118,48.91304347826087,13.86861313868613,-3.8461538461538463,-17.333333333333336,-11.29032258064516,33.63636363636363,-21.08843537414966,73.27586206896551,-13.432835820895523,29.921513124034995,12.918196957973441,-13.393791986395833
bihar,begusarai,28.723404255319153,-9.090909090909092,-3.6363636363636362,12.264150943396226,43.69747899159664,-9.35672514619883,2.5806451612903225,-1.8867924528301887,1.282051282051282,27.21518987341772,14.427860696517413,41.30434782608695,-12.923076923076923,14.190635451505015,14.269710533175816,-12.964066181578216
bihar,bettiah,51.724137931034484,-19.545454545454547,107.34463276836159,-61.58038147138964,41.843971631205676,-49.5,107.92079207920793,-16.19047619047619,11.363636363636363,6.122448979591836,7.6923076923076925,63.83928571428571,-23.705722070844686,20.06678182172051,15.941957111916238,-23.699122244763057
bihar,bhabhua,0.0,5.084745762711865,50.0,-46.236559139784944,56.00000000000001,1.282051282051282,5.063291139240507,-22.89156626506024,31.25,51.19047619047619,-12.598425196850393,29.72972972972973,-10.416666666666668,9.656531531531531,2.2382126220708876,-10.371379984019395
bihar,bhagalpur,11.450381679389313,74.65753424657534,46.27450980392157,-42.35924932975871,-31.16279069767442,5.405405405405405,105.12820512820514,-57.49999999999999,29.411764705882355,-11.363636363636363,82.05128205128204,22.535211267605636,23.275862068965516,22.905536668285578,42.62078512928439,23.318289549058008
bihar,bhojpur,85.71428571428571,-25.443786982248522,28.57142857142857,2.4691358024691357,6.024096385542169,51.13636363636363,3.7593984962406015,37.31884057971014,-19.788918205804748,-41.44736842105263,-3.3707865168539324,70.93023255813954,11.904761904761903,41.41749723145071,26.48806931534917,11.968515312428854
bihar,buxar,104.16666666666667,36.734693877551024,34.32835820895522,43.333333333333336,-2.3255813953488373,0.0,-23.015873015873016,56.70103092783505,-17.763157894736842,33.6,40.119760479041915,-16.666666666666664,12.82051282051282,-1.9230769230769225,12.091202210962692,12.736183224704275
bihar,darbhanga,50.68493150684932,0.45454545454545453,-17.194570135746606,57.377049180327866,-9.375,-5.747126436781609,19.10569105691057,34.470989761092156,-11.421319796954315,87.67908309455588,-7.480916030534352,1.4851485148514851,-2.113821138211382,-0.31433631167995557,-2.703196217964745,-2.001547384327805
bihar,gaya,24.786324786324787,24.65753424657534,1.6483516483516485,-51.891891891891895,183.14606741573033,-25.793650793650798,19.25133689839572,14.349775784753364,-3.5294117647058822,-20.32520325203252,53.06122448979592,56.333333333333336,2.9850746268656714,29.659203980099505,37.45987748333164,2.9796063362905825
bihar,gopalganj,-49.523809523809526,-25.471698113207548,216.45569620253164,-37.2,26.751592356687897,-46.733668341708544,144.33962264150944,22.00772200772201,-12.658227848101266,-11.594202898550725,40.16393442622951,-20.46783625730994,17.27941176470588,-1.59421224630203,12.325169977875158,17.27570128666038
bihar,jamui,36.0,29.411764705882355,44.31818181818182,7.086614173228346,-36.76470588235294,16.27906976744186,36.0,-14.705882352941178,26.72413793103448,-6.122448979591836,12.318840579710146,20.0,-20.967741935483872,-0.48387096774193594,3.783699548075423,-20.955334499538917
bihar,jehanabad,5.0,52.38095238095239,0.0,-12.5,-35.714285714285715,108.33333333333333,-13.333333333333334,73.84615384615385,-18.58407079646018,-19.565217391304348,48.64864864864865,20.0,16.666666666666664,18.333333333333325,28.438438438438435,16.684397669817017
bihar,katihar,67.85714285714286,12.76595744680851,-17.452830188679243,32.57142857142858,-6.896551724137931,41.2037037037037,-20.983606557377048,-1.2448132780082988,-5.042016806722689,19.469026548672566,19.25925925925926,10.248447204968944,-28.450704225352112,-9.101128510191584,0.3523340796253625,-28.516237411069753
bihar,khagaria,110.00000000000001,-15.873015873015872,39.62264150943396,-21.62162162162162,-5.172413793103448,38.18181818181819,-25.0,82.45614035087719,-14.423076923076922,8.98876404494382,8.24742268041237,4.761904761904762,30.909090909090907,17.835497835497833,14.63947278380268,30.906674480628723
bihar,kishanganj,9.523809523809524,-10.869565217391305,115.85365853658536,0.0,22.033898305084744,-33.33333333333333,-39.58333333333333,16.091954022988507,5.9405940594059405,61.6822429906542,-0.5780346820809248,24.418604651162788,32.71028037383177,28.56444251249728,18.850283447637878,32.7702101052833
bihar,lakhisarai,-30.0,-3.571428571428571,81.48148148148148,-18.367346938775512,45.0,50.0,14.942528735632186,-1.0,-26.262626262626267,45.20547945205479,2.8301886792452833,6.422018348623854,25.862068965517242,16.14204365707055,11.704758664462126,25.928910063889845
bihar,madhepura,-17.77777777777778,-21.62162162162162,41.37931034482759,24.390243902439025,-15.686274509803921,97.67441860465115,-1.1764705882352942,-13.095238095238097,50.68493150684932,-2.727272727272727,40.18691588785047,12.0,-16.666666666666664,-2.333333333333332,11.840083073727934,-16.71341094516894
bihar,madhubani,300.0,21.31578947368421,-21.908893709327547,-66.66666666666666,-10.0,71.29629629629629,71.35135135135135,-30.914826498422716,31.963470319634702,26.297577854671278,13.972602739726028,0.2403846153846154,15.107913669064748,7.674149142224682,9.773633674725131,15.16341174332374
bihar,motihari,38.92215568862276,8.620689655172415,-5.555555555555555,-25.630252100840334,-7.344632768361582,30.48780487804878,-12.149532710280374,29.78723404255319,-4.508196721311475,50.21459227467812,31.142857142857146,15.686274509803921,11.487758945386064,13.587016727594992,19.43896353268238,11.494932339453804
bihar,munger,-36.986301369863014,115.21739130434783,-2.0202020202020203,-31.958762886597935,6.0606060606060606,61.42857142857143,-5.3097345132743365,17.75700934579439,10.317460317460316,-10.79136690647482,-13.709677419354838,36.44859813084112,-17.123287671232877,9.662655229804122,1.8718776800844676,-17.153133386703026
bihar,muzaffarpur,-16.70886075949367,-18.84498480243161,86.14232209737828,-43.25955734406438,-22.69503546099291,52.752293577981646,-8.408408408408409,19.672131147540984,0.273972602739726,22.404371584699454,-6.25,19.28571428571429,43.11377245508982,31.199743370402054,18.716495580268035,43.385208551909436
bihar,nalanda,-1.183431952662722,14.97005988023952,55.729166666666664,-27.09030100334448,21.100917431192663,-1.893939393939394,1.1583011583011582,12.595419847328243,-14.576271186440678,5.952380952380952,11.985018726591761,30.76923076923077,24.55242966751918,27.660830218374976,22.435559721113904,24.586014368727298
bihar,naugachia,68.0,-26.190476190476193,0.0,-16.129032258064516,15.384615384615385,46.666666666666664,170.45454545454547,-3.361344537815126,-3.4782608695652173,-23.423423423423422,10.588235294117647,48.93617021276596,5.0,26.96808510638298,21.5081351689612,5.035451134981816
bihar,nawadah,72.22222222222221,-29.03225806451613,40.909090909090914,8.60215053763441,-10.891089108910892,7.777777777777778,29.896907216494846,7.936507936507936,-11.029411764705882,30.57851239669421,-25.949367088607595,87.17948717948718,-14.15525114155251,36.512118018967335,15.691622983109022,-14.169793989102475
bihar,patna,-7.377049180327869,-8.55457227138643,-0.967741935483871,29.31596091205212,12.34256926952141,19.730941704035875,-14.794007490636703,47.25274725274725,-6.865671641791045,2.564102564102564,31.71875,25.97864768683274,20.80979284369115,23.394220265261943,26.169063510174627,20.816941613553137
bihar,purnea,-5.154639175257731,22.82608695652174,-8.849557522123893,-28.155339805825243,35.13513513513514,322.0,1.8957345971563981,-51.627906976744185,9.134615384615383,40.969162995594715,-48.75,19.51219512195122,92.3469387755102,55.92956694873071,21.03637796582049,97.37063293076909
bihar,rohtas,2.515723270440252,-1.2269938650306749,-16.149068322981368,-40.0,32.098765432098766,51.4018691588785,4.320987654320987,11.242603550295858,37.234042553191486,-7.3643410852713185,13.389121338912133,27.30627306273063,-13.91304347826087,6.69661479223488,8.927450307793963,-14.004909640931107
bihar,saharsa,14.000000000000002,-8.771929824561402,101.92307692307692,-47.61904761904761,70.9090909090909,-6.382978723404255,76.13636363636364,-36.12903225806451,-5.05050505050505,37.234042553191486,34.883720930232556,-4.022988505747127,17.964071856287426,6.97054167527015,16.274934760257622,17.996370501517337
bihar,samastipur,-38.25503355704698,28.26086956521739,33.89830508474576,28.48101265822785,-7.8817733990147785,19.25133689839572,8.071748878923767,-14.522821576763487,-24.271844660194176,71.7948717948718,5.970149253731343,12.323943661971832,36.05015673981191,24.18705020089187,18.114749885171694,36.12998597729154
bihar,saran,-21.777777777777775,39.77272727272727,53.65853658536586,-43.386243386243386,60.280373831775705,-48.39650145772595,13.559322033898304,45.77114427860697,14.334470989761092,19.1044776119403,-6.7669172932330826,-12.365591397849462,34.04907975460122,10.84174417837588,4.972190354506225,33.882478004005634
bihar,sheikhpura,-20.0,-66.66666666666666,258.33333333333337,-23.25581395348837,27.27272727272727,-47.61904761904761,86.36363636363636,-9.75609756097561,-18.91891891891892,100.0,36.666666666666664,20.73170731707317,36.36363636363637,28.54767184035477,31.254003449125406,36.34420419737821
bihar,sheohar,21.73913043478261,14.285714285714285,21.875,-7.6923076923076925,5.555555555555555,2.631578947368421,7.6923076923076925,7.142857142857142,-40.0,77.77777777777779,-6.25,55.55555555555556,-2.857142857142857,26.34920634920635,15.482804232804234,-2.9123702419906126
bihar,sitamarhi,56.41025641025641,12.295081967213115,67.88321167883211,-16.956521739130434,-4.18848167539267,-18.0327868852459,-27.333333333333332,37.61467889908257,-20.0,10.833333333333334,120.30075187969925,27.986348122866893,25.333333333333336,26.659840728100114,57.87347777863315,25.27087675652664
bihar,siwan,48.717948717948715,35.3448275862069,1.2738853503184715,0.628930817610063,46.875,-46.38297872340426,23.015873015873016,2.5806451612903225,49.685534591194966,55.46218487394958,-4.594594594594595,3.9660056657223794,-20.98092643051771,-8.507460382397664,-7.203171786463308,-20.97454130310957
bihar,supaul,-16.923076923076923,9.25925925925926,30.508474576271187,-16.883116883116884,-4.6875,165.5737704918033,50.617283950617285,-51.63934426229508,-29.66101694915254,57.831325301204814,55.72519083969466,17.15686274509804,-5.02092050209205,6.067971121502994,22.62037769423355,-5.021032063942526
bihar,vaishali,-39.94082840236686,13.30049261083744,126.08695652173914,-52.69230769230769,-22.76422764227642,30.0,12.550607287449392,28.41726618705036,-10.084033613445378,1.557632398753894,38.036809815950924,3.7777777777777777,-1.7130620985010707,1.0323578396383535,13.367175165075878,-1.742686021160328
chandigarh,chandigarh,27.397260273972602,-16.666666666666664,15.483870967741936,9.497206703910614,12.755102040816327,1.3574660633484164,-39.732142857142854,8.148148148148149,-5.47945205479452,11.594202898550725,56.493506493506494,99.5850622406639,-11.85031185031185,43.867375195176024,48.07608562795286,-11.896395660667993
chhattisgarh,balrampur,102.27272727272727,-16.853932584269664,37.83783783783784,-26.47058823529412,26.666666666666668,21.052631578947366,0.8695652173913043,4.310344827586207,33.88429752066116,-17.901234567901234,11.278195488721805,18.91891891891892,31.818181818181817,25.368550368550366,20.671765408607513,31.76769480812256
chhattisgarh,bilaspur,-6.315789473684211,-6.179775280898876,13.77245508982036,10.789473684210527,5.225653206650831,-4.063205417607223,0.2352941176470588,4.225352112676056,-3.153153153153153,-24.418604651162788,10.76923076923077,136.66666666666666,-34.97652582159624,50.84507042253521,37.48645720476706,-35.04494419687261
chhattisgarh,bizapur,100.0,60.0,0.0,-50.0,25.0,0.0,30.0,7.6923076923076925,-14.285714285714285,16.666666666666664,-7.142857142857142,84.61538461538461,-25.0,29.807692307692307,17.490842490842493,-24.96046724464145
chhattisgarh,dantewara,-24.0,-13.157894736842104,-18.181818181818183,25.925925925925924,17.647058823529413,-40.0,62.5,-2.564102564102564,-21.052631578947366,16.666666666666664,-51.42857142857142,47.05882352941176,28.000000000000004,37.529411764705884,7.87675070028011,27.95123537550222
chhattisgarh,dhamtari,7.59493670886076,51.76470588235295,-2.3255813953488373,13.492063492063492,-16.783216783216783,-0.8403361344537815,-12.711864406779661,10.679611650485436,10.526315789473683,-11.11111111111111,-23.214285714285715,54.65116279069767,-8.270676691729323,23.190243049484174,7.722066794894213,-8.294307140155603
chhattisgarh,durg,-27.718832891246688,-3.669724770642202,5.523809523809524,-8.483754512635379,1.5779092702169626,-8.932038834951456,3.411513859275053,3.2989690721649487,15.369261477045908,17.647058823529413,-32.20588235294118,33.40563991323211,11.219512195121952,22.31257605417703,4.139756585137627,11.290392726223496
chhattisgarh,jagdalpur,-2.2900763358778624,30.46875,12.574850299401197,-18.617021276595743,5.228758169934641,-8.695652173913043,5.442176870748299,-16.7741935483871,-1.550387596899225,0.7874015748031495,-42.1875,91.8918918918919,-11.267605633802818,40.31214312904454,12.812262086029696,-11.418292399410575
